icao,altitude,latitude,longitude,time,flight_num
3e0f76,1150,48.73,11.37,1474530980956,9
3e0f76,1175,48.76,11.38,1474652316283,12
3e0f76,1200,48.73,11.37,1474530972630,9
3e0f76,1200,48.76,11.38,1474652313706,12
3e0f76,1200,48.77,11.38,1474532445849,9
3e0f76,1200,48.78,11.36,1474713775099,13
3e0f76,1225,48.71,11.31,1474530822203,9
3e0f76,1225,48.71,11.32,1474531181086,9
3e0f76,1225,48.72,11.32,1474531165247,9
3e0f76,1225,48.73,11.37,1474530969659,9
3e0f76,1225,48.78,11.36,1474525316062,9
3e0f76,1250,48.71,11.31,1474530818612,9
3e0f76,1250,48.76,11.38,1474652310064,12
3e0f76,1275,48.67,11.08,1474709137408,13
3e0f76,1275,48.7,11.31,1474530826042,9
3e0f76,1275,48.71,11.31,1474530815667,9
3e0f76,1275,48.72,11.32,1474531156647,9
3e0f76,1275,48.73,11.36,1474531092187,9
3e0f76,1275,48.73,11.37,1474530962895,9
3e0f76,1275,48.77,11.36,1474737754611,13
3e0f76,1275,48.78,11.36,1474523348635,9
3e0f76,1300,48.72,11.33,1474531152548,9
3e0f76,1300,48.76,11.37,1474530652393,9
3e0f76,1300,48.76,11.38,1474532436578,9
3e0f76,1300,48.77,11.35,1474708714919,13
3e0f76,1300,48.78,11.36,1474525306821,9
3e0f76,1325,48.7,11.31,1474530827774,9
3e0f76,1325,48.72,11.32,1474532302182,9
3e0f76,1325,48.72,11.33,1474531147308,9
3e0f76,1325,48.73,11.36,1474531096193,9
3e0f76,1325,48.73,11.37,1474530957561,9
3e0f76,1325,48.76,11.36,1474713552169,13
3e0f76,1325,48.76,11.37,1474530668421,9
3e0f76,1325,48.76,11.38,1474532433850,9
3e0f76,1325,48.78,11.36,1474523353503,9
3e0f76,1350,48.58,11.44,1474649592014,12
3e0f76,1350,48.61,11.2,1474551189128,10
3e0f76,1350,48.68,11.08,1474709129454,13
3e0f76,1350,48.71,11.32,1474530806515,9
3e0f76,1350,48.76,11.39,1474652297723,12
3e0f76,1350,48.77,11.35,1474708723528,13
3e0f76,1350,48.77,11.37,1474539933773,10
3e0f76,1375,48.21,11.35,1474630498728,11
3e0f76,1375,48.61,11.21,1474551184120,10
3e0f76,1375,48.7,11.31,1474530831101,9
3e0f76,1375,48.72,11.32,1474532310490,9
3e0f76,1375,48.72,11.33,1474531142836,9
3e0f76,1375,48.73,11.36,1474531098761,9
3e0f76,1375,48.73,11.37,1474531070843,9
3e0f76,1375,48.76,11.37,1474530674095,9
3e0f76,1375,48.76,11.38,1474280151644,2
3e0f76,1375,48.77,11.36,1474433642016,6
3e0f76,1375,48.78,11.36,1474732014692,13
3e0f76,1400,48.58,11.43,1474649582013,12
3e0f76,1400,48.61,11.2,1474551926721,10
3e0f76,1400,48.61,11.21,1474551182614,10
3e0f76,1400,48.72,11.34,1474531136462,9
3e0f76,1400,48.76,11.38,1474461697126,7
3e0f76,1400,48.76,11.39,1474652292436,12
3e0f76,1400,48.77,11.34,1474708731295,13
3e0f76,1400,48.77,11.36,1474433644392,6
3e0f76,1400,48.78,11.36,1474433646091,6
3e0f76,1400,48.79,11.36,1474725196610,13
3e0f76,1425,48.58,11.43,1474649572433,12
3e0f76,1425,48.7,11.31,1474530835877,9
3e0f76,1425,48.71,11.32,1474530800439,9
3e0f76,1425,48.72,11.32,1474532313806,9
3e0f76,1425,48.72,11.34,1474531132243,9
3e0f76,1425,48.73,11.35,1474531118105,9
3e0f76,1425,48.75,11.37,1474532417718,9
3e0f76,1425,48.76,11.39,1474652287752,12
3e0f76,1425,48.77,11.36,1474392061535,5
3e0f76,1425,48.78,11.36,1474433647165,6
3e0f76,1425,48.79,11.36,1474525290758,9
3e0f76,1450,48.22,11.34,1474630482652,11
3e0f76,1450,48.59,11.43,1474649569962,12
3e0f76,1450,48.61,11.21,1474551174349,10
3e0f76,1450,48.7,11.32,1474530840847,9
3e0f76,1450,48.72,11.34,1474531125157,9
3e0f76,1450,48.73,11.37,1474530928276,9
3e0f76,1450,48.75,11.37,1474552272713,10
3e0f76,1450,48.76,11.38,1474280136736,2
3e0f76,1450,48.76,11.4,1474652278812,12
3e0f76,1450,48.78,11.36,1474389323424,5
3e0f76,1450,48.79,11.36,1474525284780,9
3e0f76,1450,48.79,11.37,1474525278088,9
3e0f76,1450,48.8,11.41,1474525230666,9
3e0f76,1450,48.88,11.68,1474523822873,9
